postId,createdAt,visibility,updatedAt,content,mediaUrls,groupId,sharedFromPostId
P01096,2025-12-27T18:28:54,group,2026-01-14T12:46:19,"Mình đang build app nhỏ bằng React, cần góp ý UI.",https://example.com/media/post_01096.jpg,G051,
P01097,2025-07-24T23:25:24,public,2025-11-20T13:11:07,Neo4j dùng cho friend suggestion khá hợp.,,G082,
P01098,2026-02-12T07:03:28,friends,2026-02-16T04:56:22,Mình đang phân tích hành vi khách hàng cho shop.,,G009,
P01099,2025-10-10T13:59:58,group,2026-04-01T17:55:40,Chia sẻ tài liệu SQL cơ bản cho người mới.,https://example.com/media/post_01099.jpg,,
P01100,2024-08-23T01:06:39,public,2024-10-22T16:39:36,Mình cần template content plan cho fanpage.,,,
P01101,2025-01-22T09:53:55,group,2025-09-24T16:12:54,Chia sẻ case branding mình thấy khá hay.,,G040,
P01102,2025-10-08T02:10:16,group,2025-12-31T08:15:01,Ai muốn luyện speaking buổi tối không?,,,
P01103,2026-03-03T14:56:18,group,2026-03-25T01:33:24,Có ai từng làm growth experiment cho startup chưa?,,,
P01104,2024-12-27T18:52:53,friends,2025-11-28T07:32:03,Case study này khá hay cho team kinh doanh.,,G034,
P01105,2025-05-31T01:11:41,public,2025-07-16T11:58:32,Mình đang học quản trị dòng tiền.,,,
P01106,2025-01-16T06:24:29,public,2025-07-28T03:59:01,Mình đang học quản trị dòng tiền.,,G044,
P01107,2026-03-25T19:20:32,group,2026-03-30T23:58:56,Mình cần template content plan cho fanpage.,,G022,
P01108,2025-08-15T09:07:49,public,2025-12-27T20:54:29,Mình cần template content plan cho fanpage.,,,
P01109,2025-12-02T07:39:45,friends,2026-03-31T08:52:57,Mình cần bạn học writing task 2.,,G067,
P01110,2026-01-09T06:45:29,group,2026-02-28T09:52:15,Mình đang phân tích hành vi khách hàng cho shop.,,G007,
P01111,2025-12-29T08:12:54,public,2026-03-02T11:10:11,Chia sẻ case branding mình thấy khá hay.,,,
P01112,2026-01-05T04:17:18,friends,2026-02-16T15:21:39,"Mình đang build app nhỏ bằng React, cần góp ý UI.",https://example.com/media/post_01112.jpg,G051,
P01113,2025-09-30T11:13:39,group,2026-02-02T23:35:20,Mình đang học quản trị dòng tiền.,,,
P01114,2025-02-17T11:19:19,public,2025-08-06T17:36:15,Mình cần template content plan cho fanpage.,https://example.com/media/post_01114.jpg,G040,
P01115,2025-07-14T19:04:13,public,2026-02-19T07:50:34,Mọi người dùng KPI nào để đo hiệu quả content?,,,
P01116,2025-11-24T01:15:01,public,2025-12-02T16:13:25,Mọi người recommend tài liệu Spring Boot nhé.,,,
P01117,2025-12-02T13:34:26,friends,2026-01-10T17:26:34,Mình đang học về quy trình sales ops.,,G043,
P01118,2025-05-29T03:56:28,group,2025-12-26T10:07:53,Neo4j dùng cho friend suggestion khá hợp.,https://example.com/media/post_01118.jpg,G062,
P01119,2025-03-27T06:36:30,group,2025-08-28T22:25:15,Chia sẻ case branding mình thấy khá hay.,,,
P01120,2025-12-08T22:57:43,friends,2026-03-13T17:55:20,Có ai học dataset Olist không?,,,
P01121,2025-04-16T08:36:59,friends,2025-04-17T16:30:26,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,,G011,
P01122,2025-12-20T06:10:17,public,2026-03-06T02:33:54,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,,,
P01123,2026-03-31T20:33:17,group,2026-04-01T12:39:50,Mọi người góp ý giúp mình layout này với.,https://example.com/media/post_01123.jpg,,
P01124,2026-03-09T23:16:46,public,2026-03-16T01:35:19,Có ai muốn lập nhóm học FP&A không?,,G005,
P01125,2025-12-09T22:54:25,group,2025-12-31T21:16:54,Có ai đã chạy A/B test cho landing page chưa?,,G085,
P01126,2026-03-09T17:37:57,friends,2026-03-19T04:52:22,Mình cần template content plan cho fanpage.,,,
P01127,2024-04-14T10:00:56,public,2025-11-14T22:01:47,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G049,
P01128,2025-12-01T19:16:19,group,2026-03-08T22:36:36,Chia sẻ case branding mình thấy khá hay.,,,
P01129,2026-02-07T09:45:25,group,2026-03-28T22:52:21,Bài này giải thích khá dễ về budgeting.,,,
P01130,2025-09-16T12:42:16,public,2026-03-21T09:52:58,Mọi người góp ý giúp mình layout này với.,,G033,
P01131,2026-01-17T00:05:27,group,2026-02-10T22:59:27,Mình đang học quản trị dòng tiền.,,,
P01132,2025-11-03T21:01:54,public,2025-12-17T16:36:55,Mọi người góp ý giúp mình layout này với.,,,
P01133,2026-03-08T05:57:17,friends,2026-03-27T11:40:13,Mình đang học design system.,,,
P01134,2026-02-27T18:50:01,public,2026-03-23T03:31:56,Có ai học dataset Olist không?,,,
P01135,2026-03-04T20:26:40,public,2026-03-25T11:16:20,Mình đang phân tích hành vi khách hàng cho shop.,,,
P01136,2026-01-27T17:55:23,public,2026-03-19T04:26:32,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,,G033,
P01137,2026-01-18T14:26:27,group,2026-02-15T15:40:29,Chia sẻ case branding mình thấy khá hay.,,,
P01138,2025-09-14T14:08:53,public,2025-09-28T18:45:14,Có ai đã chạy A/B test cho landing page chưa?,,G060,
P01139,2024-11-18T09:06:24,group,2025-01-11T17:38:38,Ai có bài tập Neo4j hay cho mình xin với.,,,
P01140,2025-01-17T20:10:16,public,2025-06-20T20:03:18,Mọi người dùng KPI nào để đo hiệu quả content?,,G060,
P01141,2026-03-21T05:52:38,group,2026-03-27T11:43:50,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_01141.jpg,G034,
P01142,2025-12-07T22:19:55,public,2026-02-13T02:10:08,Case study này khá hay cho team kinh doanh.,,,
P01143,2026-01-31T22:19:45,public,2026-02-09T08:45:40,Bài này giải thích khá dễ về budgeting.,https://example.com/media/post_01143.jpg,G065,
P01144,2026-02-27T18:36:07,group,2026-03-24T22:30:19,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_01144.jpg,G037,
P01145,2025-06-24T14:36:21,public,2025-09-14T04:26:29,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_01145.jpg,,
P01146,2025-08-17T21:58:59,friends,2025-11-27T01:10:48,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G065,
P01147,2026-03-09T19:21:54,group,2026-03-31T20:05:55,Mọi người dùng KPI nào để đo hiệu quả content?,,,
P01148,2025-03-19T14:56:30,public,2025-06-24T16:49:44,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,,G009,
P01149,2026-01-12T21:11:36,public,2026-02-28T20:46:44,Mình đang học quản trị dòng tiền.,,,
P01150,2025-01-28T17:14:18,group,2026-02-11T18:38:18,Có ai muốn lập nhóm học FP&A không?,,G071,
P01151,2024-12-15T17:51:42,public,2025-07-10T05:34:51,Mình đang học design system.,,G074,
P01152,2025-11-26T17:02:09,public,2026-01-19T14:40:53,Mình đang học quản trị dòng tiền.,,,
P01153,2024-10-23T19:43:28,group,2025-10-27T16:43:29,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,,G011,
P01154,2026-03-12T04:35:16,friends,2026-03-23T01:37:16,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,,
P01155,2026-03-19T21:08:52,group,2026-03-28T12:37:52,Có ai từng làm growth experiment cho startup chưa?,,,
P01156,2025-09-16T23:31:52,public,2025-11-29T01:40:10,Có ai muốn lập nhóm học FP&A không?,,G059,
P01157,2024-11-03T10:00:53,group,2025-04-27T02:16:59,"Mình đang build app nhỏ bằng React, cần góp ý UI.",,,
P01158,2026-02-21T01:50:39,friends,2026-02-28T17:07:58,Mình đang phân tích hành vi khách hàng cho shop.,,G075,
P01159,2026-03-09T01:05:23,public,2026-03-16T03:05:51,Chia sẻ tài liệu SQL cơ bản cho người mới.,,,
P01160,2025-11-11T11:35:11,public,2026-02-01T11:57:16,Chia sẻ tài liệu SQL cơ bản cho người mới.,,G020,
P01161,2026-02-21T19:37:53,group,2026-02-26T15:52:24,Chia sẻ tài liệu SQL cơ bản cho người mới.,,G066,
P01162,2025-08-03T10:22:04,public,2025-10-19T18:01:47,Có ai muốn lập nhóm học FP&A không?,,G044,
P01163,2025-06-28T21:30:02,friends,2025-08-20T23:50:04,Có ai đang học system design không?,,G082,
P01164,2025-09-22T19:34:28,public,2025-10-17T04:54:49,Có ai đã chạy A/B test cho landing page chưa?,,G060,
P01165,2024-08-28T04:01:23,public,2024-11-09T07:05:19,Có ai đã chạy A/B test cho landing page chưa?,https://example.com/media/post_01165.jpg,,
P01166,2025-08-14T12:38:39,public,2026-03-05T03:08:01,Typography nào dễ dùng cho mobile app?,,G001,
P01167,2024-09-21T08:39:50,public,2025-05-09T11:51:05,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G026,
P01168,2026-03-13T13:48:16,public,2026-03-14T17:47:56,Mình đang học design system.,https://example.com/media/post_01168.jpg,G033,
P01169,2024-06-30T23:33:35,public,2024-12-21T19:56:22,Neo4j dùng cho friend suggestion khá hợp.,https://example.com/media/post_01169.jpg,G046,
P01170,2026-02-04T05:30:36,public,2026-03-05T04:20:08,Ai có bài tập Neo4j hay cho mình xin với.,,,
P01171,2026-03-28T08:54:20,group,2026-03-28T17:00:32,Có ai học dataset Olist không?,https://example.com/media/post_01171.jpg,G009,
P01172,2025-06-22T18:58:28,public,2025-07-02T05:32:07,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_01172.jpg,,
P01173,2026-02-03T09:51:09,public,2026-03-16T02:47:55,Mình cần template content plan cho fanpage.,,G078,
P01174,2024-09-16T06:46:51,public,2025-11-18T22:37:14,Mọi người recommend tài liệu Spring Boot nhé.,https://example.com/media/post_01174.jpg,,
P01175,2025-04-08T20:27:20,public,2026-02-07T03:46:38,Mình đang học design system.,,G033,
P01176,2026-02-08T02:08:23,group,2026-03-31T00:18:10,Bài này giải thích khá dễ về budgeting.,,,
P01177,2026-03-07T12:22:39,public,2026-03-29T04:12:34,Có ai đã chạy A/B test cho landing page chưa?,https://example.com/media/post_01177.jpg,,
P01178,2025-12-16T02:18:53,public,2026-01-23T22:19:47,Mình đang học design system.,,G029,
P01179,2025-04-30T18:09:48,group,2026-02-09T11:55:20,Có ai học dataset Olist không?,,G049,
P01180,2026-03-04T06:54:05,friends,2026-03-20T05:15:39,Chia sẻ tài liệu SQL cơ bản cho người mới.,https://example.com/media/post_01180.jpg,G066,
P01181,2024-10-18T03:07:10,group,2025-08-20T19:37:43,Mình đang phân tích hành vi khách hàng cho shop.,,,
P01182,2025-10-20T02:18:48,public,2026-02-01T04:29:49,Mình đang học quản trị dòng tiền.,https://example.com/media/post_01182.jpg,,
P01183,2025-03-17T05:11:52,group,2025-12-03T08:57:43,Typography nào dễ dùng cho mobile app?,https://example.com/media/post_01183.jpg,G024,
P01184,2025-03-07T06:41:12,public,2026-02-14T13:44:20,Có ai từng làm growth experiment cho startup chưa?,,G080,
P01185,2025-02-18T12:33:00,public,2025-07-31T09:55:54,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G076,
P01186,2026-02-24T17:32:42,friends,2026-03-14T02:29:53,Ai có bài tập Neo4j hay cho mình xin với.,https://example.com/media/post_01186.jpg,,
P01187,2024-11-26T18:53:26,group,2025-03-06T16:16:51,Chia sẻ case branding mình thấy khá hay.,,,
P01188,2025-12-21T13:55:36,group,2026-03-31T22:29:05,Mọi người dùng KPI nào để đo hiệu quả content?,,G056,
P01189,2025-12-10T05:21:35,friends,2026-01-02T17:48:17,Mình đang học quản trị dòng tiền.,https://example.com/media/post_01189.jpg,G071,
P01190,2026-02-23T18:30:55,group,2026-03-04T05:33:18,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G048,
P01191,2025-08-01T08:06:35,group,2026-02-03T21:59:18,Typography nào dễ dùng cho mobile app?,,G029,
P01192,2025-09-11T03:18:34,public,2025-12-07T10:13:23,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G044,
P01193,2026-01-15T04:08:03,friends,2026-03-02T02:48:18,Ai có bài tập Neo4j hay cho mình xin với.,,,
P01194,2026-03-30T10:28:29,public,2026-03-31T08:17:07,Typography nào dễ dùng cho mobile app?,https://example.com/media/post_01194.jpg,,
P01195,2025-03-26T07:10:30,group,2025-04-17T01:54:07,Chia sẻ case branding mình thấy khá hay.,,G085,
P01196,2025-12-24T14:23:01,public,2026-01-13T15:37:41,Có ai học dataset Olist không?,,G049,
P01197,2025-11-11T22:10:10,public,2026-03-29T06:47:42,Mình đang học quản trị dòng tiền.,,,
P01198,2025-02-15T07:24:51,friends,2025-10-19T06:31:04,Có ai đã chạy A/B test cho landing page chưa?,,,
P01199,2026-01-30T07:15:13,friends,2026-03-01T19:23:51,Mình đang phân tích hành vi khách hàng cho shop.,,G026,
P01200,2026-03-19T21:31:38,group,2026-03-23T18:14:18,Chia sẻ bộ từ vựng chủ đề education.,,G033,
P01201,2025-06-17T04:13:17,group,2025-12-29T10:25:52,Mình đang học về quy trình sales ops.,,G003,
P01202,2025-07-10T20:31:17,public,2025-12-04T17:28:24,Mọi người học IELTS listening bằng nguồn nào?,,G008,
P01203,2025-09-01T20:41:44,friends,2025-11-30T03:29:41,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,https://example.com/media/post_01203.jpg,G045,
P01204,2026-03-04T15:22:54,group,2026-03-30T06:08:35,Ai có bài tập Neo4j hay cho mình xin với.,,,
P01205,2025-04-24T17:31:46,public,2025-07-28T11:10:12,Mình đang phân tích hành vi khách hàng cho shop.,,G036,
P01206,2025-08-05T15:30:25,public,2026-01-23T16:48:34,Có ai học dataset Olist không?,https://example.com/media/post_01206.jpg,G076,
P01207,2026-03-04T23:34:00,group,2026-03-24T22:48:47,Mình đang học quản trị dòng tiền.,,G071,
P01208,2025-03-17T18:25:09,public,2025-08-22T02:37:48,Chia sẻ bộ từ vựng chủ đề education.,,,
P01209,2026-02-04T18:18:01,public,2026-03-17T01:02:20,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,,G085,
P01210,2025-10-12T07:41:09,group,2025-11-14T11:14:37,Mọi người học IELTS listening bằng nguồn nào?,,,
P01211,2026-03-19T15:48:06,friends,2026-03-29T15:47:38,Chia sẻ case branding mình thấy khá hay.,,,
P01212,2026-03-18T18:10:57,public,2026-03-27T04:44:01,Mọi người recommend tài liệu Spring Boot nhé.,,,
P01213,2026-01-15T16:00:26,public,2026-03-06T12:19:27,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G048,
P01214,2025-10-26T11:07:20,group,2026-01-09T12:18:23,Mình đang học quản trị dòng tiền.,https://example.com/media/post_01214.jpg,,
P01215,2025-10-29T15:26:30,friends,2025-11-15T13:42:27,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,,
P01216,2025-12-19T02:36:00,group,2025-12-29T02:19:52,Có ai từng làm growth experiment cho startup chưa?,https://example.com/media/post_01216.jpg,,
P01217,2026-03-30T02:58:08,public,2026-03-30T07:47:13,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,,G027,
P01218,2025-04-08T06:20:22,friends,2026-03-04T21:51:14,Mình cần template content plan cho fanpage.,https://example.com/media/post_01218.jpg,G085,
P01219,2025-12-22T15:40:09,public,2026-01-07T18:36:13,Có ai từng làm growth experiment cho startup chưa?,,G034,
P01220,2026-02-15T07:30:01,public,2026-03-18T11:12:31,Có ai đang học system design không?,,,
P01221,2026-03-23T02:54:32,public,2026-03-27T14:34:00,Mình cần template content plan cho fanpage.,,,
P01222,2026-02-04T02:13:56,group,2026-02-08T17:35:20,Có ai học dataset Olist không?,https://example.com/media/post_01222.jpg,,
P01223,2026-03-24T20:06:20,group,2026-03-30T16:36:23,Có ai đang học system design không?,,G028,
P01224,2025-01-29T22:16:14,group,2026-03-21T21:05:29,Có ai từng làm growth experiment cho startup chưa?,,,
P01225,2024-12-28T06:36:16,friends,2025-04-20T03:14:06,Typography nào dễ dùng cho mobile app?,,G057,
P01226,2026-01-08T16:55:57,group,2026-03-25T03:41:29,Mọi người nghĩ sao về product-market fit?,,G034,
P01227,2024-11-29T17:32:45,group,2026-03-30T23:47:59,Mình đang học design system.,https://example.com/media/post_01227.jpg,,
P01228,2025-05-28T21:43:14,public,2025-09-26T07:25:41,Chia sẻ bộ từ vựng chủ đề education.,,,
P01229,2025-09-03T15:43:16,group,2025-11-09T22:43:38,Có ai đã chạy A/B test cho landing page chưa?,https://example.com/media/post_01229.jpg,G085,
P01230,2025-12-07T00:43:12,group,2026-03-30T10:18:15,Mình đang học quản trị dòng tiền.,,G044,
P01231,2025-07-11T02:04:16,friends,2025-08-02T18:55:48,Ai muốn luyện speaking buổi tối không?,,,
P01232,2025-10-25T02:29:40,public,2025-12-20T17:19:52,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_01232.jpg,G063,
P01233,2024-07-25T16:10:39,public,2025-05-10T09:05:03,Có ai từng làm growth experiment cho startup chưa?,,,
P01234,2026-02-13T23:04:37,group,2026-02-18T09:02:11,Mình đang học quản trị dòng tiền.,https://example.com/media/post_01234.jpg,G044,
P01235,2025-07-02T00:01:25,public,2025-09-23T06:03:32,Bài này giải thích khá dễ về budgeting.,https://example.com/media/post_01235.jpg,G044,
P01236,2025-07-07T01:59:48,friends,2026-03-03T13:23:41,Có ai đã chạy A/B test cho landing page chưa?,,G056,
P01237,2025-03-08T08:42:56,group,2026-03-09T07:01:35,Ai muốn luyện speaking buổi tối không?,,,
P01238,2025-12-28T23:46:53,public,2026-03-16T18:49:33,Chia sẻ bộ từ vựng chủ đề education.,https://example.com/media/post_01238.jpg,G038,
P01239,2025-05-30T09:07:26,public,2026-03-08T22:21:50,Ai muốn luyện speaking buổi tối không?,https://example.com/media/post_01239.jpg,,
P01240,2024-09-28T18:01:39,public,2026-03-17T10:20:30,Bài này giải thích khá dễ về budgeting.,,,
P01241,2024-12-09T07:11:56,group,2025-02-15T16:48:12,Mình đang phân tích hành vi khách hàng cho shop.,https://example.com/media/post_01241.jpg,,
P01242,2025-10-17T12:23:44,group,2026-03-09T12:02:21,Ai muốn luyện speaking buổi tối không?,,G072,
P01243,2025-08-24T12:32:44,friends,2025-11-24T20:44:45,Có ai đang học system design không?,,G002,
P01244,2026-01-26T20:56:52,friends,2026-03-30T11:04:37,Mình cần bạn học writing task 2.,,,
P01245,2026-02-12T05:26:18,public,2026-03-23T07:08:54,Ai có bài tập Neo4j hay cho mình xin với.,,G052,
